https://twitter.com/MapPornTweet/status/901940115806842881,Separatist Movements in Europe https://t.co/tRN6Xkex7A #mapporn https://t.co/zVylQAAopN,2017-08-27 22:50 +0000,10.629,political realignment
https://twitter.com/MapPornTweet/status/898007348878360576,Hand-drawn map of the peoples of Pre-Roman Western Europe and North Africa #mapporn https://t.co/6XevQ9trjy https://t.co/tRk7jngooS,2017-08-17 02:23 +0000,9.824,history
https://twitter.com/MapPornTweet/status/892528466758729728,Italy 1494 #mapporn #Italy https://t.co/vnQ3hO5Umb https://t.co/BxVcz4vWLq,2017-08-01 23:32 +0000,9.5238,"regional differences, history"
https://twitter.com/MapPornTweet/status/902504627576246272,Birthplaces of French Presidents https://t.co/tFI4h7q7yd #mapporn https://t.co/XWsMqhal67,2017-08-29 12:14 +0000,9.4983,history
https://twitter.com/MapPornTweet/status/893612872676163584,The oldest business in each state #mapporn https://t.co/Gb8b03IIcQ https://t.co/UVbgqfNZyV,2017-08-04 23:21 +0000,8.5959,brands
https://twitter.com/MapPornTweet/status/893073404915351552,Most Common Surnames in Italian regions #mapporn #Italy https://t.co/kA16J9FYBv https://t.co/HnTGgRjROW,2017-08-03 11:37 +0000,8.5213,regional differences
https://twitter.com/MapPornTweet/status/897641541736566785,"36,000 Communes of France #mapporn https://t.co/ciE1pmjaqH https://t.co/Jy6pRBB0eb",2017-08-16 02:09 +0000,8.4151,"regional differences, texture"
https://twitter.com/MapPornTweet/status/901553279141797888,Mount Etna: Worlds Only Decipoint https://t.co/XHO4r4bnCT #mapporn #sicily #Italy #cartography https://t.co/oEHwRoAGzh,2017-08-26 21:13 +0000,8.3123,"novelties, regional differences"
https://twitter.com/MapPornTweet/status/898313687714234368,Topographic map of Spain #mapporn #Espana https://t.co/iSUEf2Yng3 https://t.co/y4EzErmxAm,2017-08-17 22:40 +0000,7.4605,texture
https://twitter.com/MapPornTweet/status/1092922101697110017,Position of the north magnetic pole since 1590 https://t.co/9YV3C3FEsZ #MapPorn https://t.co/ibOuSfBssq,2019-02-05 23:05 +0000,18.8454,"natural science, history"
https://twitter.com/MapPornTweet/status/1095458813434421248,The world in 250 Million Years with modern borders https://t.co/5XkV0QPmuS #MapPorn https://t.co/L3YPl284GX,2019-02-12 23:05 +0000,18.7823,"political realignment, regional differences, natural science"
https://twitter.com/MapPornTweet/status/1092559712799809536,"The mythical city of Atlantis, as described by Plato https://t.co/KoOmHxhFSG #MapPorn https://t.co/U4ds5el5Z3",2019-02-04 23:05 +0000,15.4125,"history, texture"
https://twitter.com/MapPornTweet/status/1101257020743680001,"The Great Lakes Get Company (World's 25 Largest Lakes, by Area) https://t.co/Pj99ahtgx4 #MapPorn https://t.co/fEqf7yFbkt",2019-02-28 23:05 +0000,13.3085,novelties
https://twitter.com/MapPornTweet/status/1101015428506120192,"Africa, 1880 https://t.co/mA9qx2Lbu0 #MapPorn https://t.co/MBgGOwL6x2",2019-02-28 07:05 +0000,13.2781,history
https://twitter.com/MapPornTweet/status/1094250840943022080,About 100Ma in the Cretaceous Period there was a sea splitting North #America in two. In the this region we have found fossils of many amazing sea creatures that dont look anything like the sea creatures we have today. https://t.co/MXswxPYQch #MapPorn https://t.co/4i2XKmTbWJ,2019-02-09 15:05 +0000,12.9935,"history, natural science, political realignment"
https://twitter.com/MapPornTweet/status/1094915221662064640,"Fake #Britain - a map of fictional locations in England, #Scotland and #Wales including Little Whinging, Camelot and Hollyoaks https://t.co/zBGpcPksC4 #MapPorn https://t.co/xtid8qWkad",2019-02-11 11:05 +0000,12.6816,pop culture
https://twitter.com/MapPornTweet/status/1096666757924704256,First Class Cricket Counties of #England and #Wales and their Grounds https://t.co/rMXG1QjlWL #MapPorn https://t.co/wTjQXHawGM,2019-02-16 07:05 +0000,12.4611,"sport, regional differences"
https://twitter.com/MapPornTweet/status/1095821211420942336,Railroad map of #Australia as per January 2019 https://t.co/KgG6FsipNS #MapPorn https://t.co/fQERI55Yla,2019-02-13 23:05 +0000,12.2084,"train, subway"
https://twitter.com/MapPornTweet/status/1135880208525828096,"English counties in 1086, as described by the Domesday Book https://t.co/ZqKE7jAegs #MapPorn https://t.co/2ODBGUxOmw",2019-06-04 12:05 +0000,37.2573,"regional differences, history"
https://twitter.com/MapPornTweet/status/1133887046626365440,Population Density Map of #Germany and #Poland https://t.co/kEKppCEP6p #MapPorn https://t.co/ewmmosHwVD,2019-05-30 00:05 +0000,17.8824,regional differences
https://twitter.com/MapPornTweet/status/1134974267467026433,#Europe at the end of Matthias Corvinus' reign in 1490 https://t.co/aotwqm4DtP #MapPorn https://t.co/8pQMxuGRJo,2019-06-02 00:05 +0000,16.9472,history
https://twitter.com/MapPornTweet/status/1137014378790678528,"Top post of the week:
 How I, a Brit, see the United States (Sorry if it offends anyone) https://t.co/GLG2Mfy4Yv #MapPorn https://t.co/y1fXc45xZv",2019-06-07 15:12 +0000,16.0625,regional differences
https://twitter.com/MapPornTweet/status/1134475930716450818,If #Mexico took the place in the World of the United States https://t.co/GaEvz7WOj5 #MapPorn https://t.co/2aWI5kWpqH,2019-05-31 15:05 +0000,15.9752,"regional differences, political realignment"
https://twitter.com/MapPornTweet/status/1132802342963728384,"France, 987 https://t.co/2WepcELKn2 #MapPorn https://t.co/tX9i0bbya6",2019-05-27 00:14 +0000,15.6548,"history, regional differences"
https://twitter.com/MapPornTweet/status/1135336593936375808,How long it takes to drive to all the capitals in #Australia (Mainland) https://t.co/rUgEQxFAl1 #MapPorn https://t.co/r3THb4Lq6w,2019-06-03 00:05 +0000,15.5348,novelties
https://twitter.com/MapPornTweet/status/1129171665982763010,Map to Google’s Texas Restroom https://t.co/tYiyvCZGPk,2019-05-16 23:47 +0000,15.0009,novelties
https://twitter.com/MapPornTweet/status/1135245994864496640,Post-WWII occupation zones of Germany. https://t.co/A79KgyJcMD #MapPorn https://t.co/kfLuFK9jx9,2019-06-02 18:05 +0000,14.4218,"history, political realignment"
https://twitter.com/MapPornTweet/status/1136151974129180673,Modern #European borders superimposed over #Europe 1914 https://t.co/amhqyupnH9 #MapPorn https://t.co/83fKklM8S1,2019-06-05 06:05 +0000,14.3709,"history, political realignment"
https://twitter.com/MapPornTweet/status/998760402728116224,"Europe if country borders were determined by closest capital city #MapPorn #Europe
https://t.co/iLRydYdEgR https://t.co/SArRECP3xx",2018-05-22 03:00 +0000,15.5944,political realignment
https://twitter.com/MapPornTweet/status/994364624710451201,"'What do you call a small piece of wood stuck under the skin?' –&gt; lexical change in #english #dialects 195
https://t.co/xQh8sdu35J https://t.co/C04tCSQzzJ",2018-05-09 23:52 +0000,14.7289,"language, regional differences"
https://twitter.com/MapPornTweet/status/1000436474209161216,"Stereotypes of the Netherlands   #MapPorn #Netherlands
https://t.co/BUqGpGi32v https://t.co/t61N0Kt5Xl",2018-05-26 18:00 +0000,14.4434,regional differences
https://twitter.com/MapPornTweet/status/997446733830475776,"If Kamchatka was an independent country   #MapPorn
https://t.co/fIh14BhqYs https://t.co/k6hpp6CqK8",2018-05-18 12:00 +0000,13.2623,"political realignment, regional differences"
https://twitter.com/MapPornTweet/status/996209957182701568,"US States with natural geographic borders  #MapPorn
https://t.co/8UezsAlM2F https://t.co/lDFC4i2XK4",2018-05-15 02:05 +0000,12.7419,political realignment
https://twitter.com/MapPornTweet/status/996913924883628032,"Anglo-Saxons  #MapPorn
https://t.co/2MNYIY2gCp https://t.co/pZCjKmpwTl",2018-05-17 00:42 +0000,12.7218,"history, political realignment"
https://twitter.com/MapPornTweet/status/1032100092684120064,"Hand-drawn and painted map of The Peoples of Europe in Antiquity, as described by Ptolemy (c. 100-160, c.e.)  #MapPorn #Europe
https://t.co/rLmIf0vASN https://t.co/74v8XrmuAh",2018-08-22 03:00 +0000,15.7835,"history, regional differences, political realignment"
https://twitter.com/MapPornTweet/status/1025984769920626689,"Bolivia's territorial losses (1867–1938) . #MapPorn
https://t.co/Opt9Jz26GY https://t.co/iqXEK06C2R",2018-08-05 06:00 +0000,14.1733,"political realignment, history"
https://twitter.com/MapPornTweet/status/1025848875448381440,"European country names in Lithuanian  #MapPorn
https://t.co/x0tPFfzgom https://t.co/r3JlOb9Y9s",2018-08-04 21:00 +0000,13.9689,"language, regional differences"
https://twitter.com/MapPornTweet/status/1025758277118746624,"Odd Placenames in the UK...
https://t.co/tADoWjWYgT https://t.co/lUv6lAxZ1v",2018-08-04 15:00 +0000,13.1319,regional differences
https://twitter.com/MapPornTweet/status/1033822677461393408,"Max. Speedlimits in Europe [435x323]...
https://t.co/11e0Q1aWhD https://t.co/TO3vQDW7VK",2018-08-26 21:05 +0000,12.7876,regional differences
https://twitter.com/MapPornTweet/status/1035181622973218816,"Texas terrain map - You can see Houston and Dallas as cities. [3000x2432] [OS]...
https://t.co/6H4KAud5M0 https://t.co/mx1x3yVA3R",2018-08-30 15:05 +0000,12.6774,texture
https://twitter.com/MapPornTweet/status/1024444631088488448,"Canadian Provinces and Territories reorganized along area codes  #MapPorn
https://t.co/yTqLMAfbMq https://t.co/SH59VGGKoj",2018-08-01 00:00 +0000,12.0558,"regional differences, political realignment"
https://twitter.com/MapPornTweet/status/1026165972904816640,"Bands from Northern England   #MapPorn #England
https://t.co/Rt7Bg0x9yV https://t.co/senCdhVfxy",2018-08-05 18:00 +0000,12.012,local
https://twitter.com/MapPornTweet/status/1026890759885082625,"Most attractive and ugliest accents in the UK + Ireland  #MapPorn #Ireland
https://t.co/5A0oZfy227 https://t.co/tb1YFDVf0k",2018-08-07 18:00 +0000,11.858,"language, regional differences"
